title,name,star,date,comment
便利な飲みきりサイズ,Amazon カスタマー,5.0,2016年12月18日,最近あまり野菜を食べれてないのでこれを飲んで埋め合わせをしています。1リットルのパックだといつも余らせてしまうけど、これなら飲みきりサイズで助かります。お弁当と一緒に持ち運びもできるし。
很差,GUO MENG,1.0,2020年3月10日,很差的物体  以后都不会 大家要注意点
おいしい,Tk,4.0,2013年2月15日,砂糖入ってないのに自然な甘さでおいしい他社と比べて食物繊維が多い
安い,saraさん,4.0,2013年2月9日,近くのスーパーで買うより少し安い。それに配達してくれるので面倒でない。味はとても気に入っている。素材に含まれる糖分と塩分で十分な味になっている。
野菜不足にいい！！,のの,5.0,2016年8月28日,旦那の朝ごはんの代わりに購入。とても満足していただけました。また購入したい。
伊藤園の野菜ジュース,Amazon カスタマー,5.0,2016年4月7日,砂糖・食塩不使用なのでこれを選びました。朝食を食べる時間がないときなどに飲んでいます。最初はトマトの味が強いと感じましたが、慣れたらあまり気にならなくなりました。
毎朝の夫の朝食に１本,村上かほる,4.0,2013年2月6日,野菜不足の夫は気分的に補っているようでと・・・夫は満足の様子です
後味が良い,シンシア,1.0,2020年8月14日,量が丁度良いので毎日飲んでいます。
これ１本で満足。,清水和則,4.0,2013年6月18日,野菜嫌いの子供がこれは飲みます。飲み続けようと思います。私も。
お値打ち価格,稲田桂子,4.0,2013年6月17日,お気に入りの、いつもの味がお手頃価格でスピーディーに配達されて良かったです。
ふつう,Amazon カスタマー,5.0,2016年8月12日,野菜が足りていないと感じるので、朝１本飲む様にしています。甘く感じれば、足りてない証拠だと思い、自分の体のバロメーターを計るのに丁度良いです
価格と受取の手間が面倒,くるる,3.0,2016年3月10日,スーパーの特価品の方が安い。配達の受取時間を指定するのにお金がかかり、指定しない場合は不在票から再配達依頼をしないといけないので面倒。スーパーでなかなか特価品でない場合のみ利用することになると思う。
おいしかったです,宮下　ひろみ,4.0,2013年1月25日,毎朝飲んでいます簡単に野菜が取れて　何となく体にいいと思います
健康で元気な人生,taiko itou,5.0,2016年11月22日,野菜の不足をジュースで補い健康です。現在66歳現役同様仕事をやっています。
高くて買えない野菜の必需品,辰,5.0,2016年10月30日,野菜は高騰し本当に必需品です。飲みやすくおいしいし、しばらく買い続けていきます。
毎日忘れずに野菜が取れる便利な飲み物,佐竹利明,4.0,2013年5月25日,野菜を毎日必要量食べるのは大変だが、飲み物でそれが出来ればこんな有難いことは無い。その意味でこの商品は最適。多種類の野菜が含まれているようだがトマト味が強いのは仕方ないことか。それでも美味しく飲んでいます。
飲みやすかった,くまけん,4.0,2012年12月24日,他社との栄養面での比較はわからないが、野菜を主体とした飲み物としては甘みがあって飲みやすかったかな。
毎朝１本飲んでます。,てっちゃん,4.0,2013年5月1日,毎朝１本冷蔵庫から出して飲んでます。健康に良いと信じてます。
良い商品だと思います,そこそこユーザーです,4.0,2013年5月22日,毎日1本、健康のために飲んでいます。トマトが主体ですが、にんじんベースもつくっていただけたらと思います、
あ……,s.cyamin,1.0,2020年9月16日,嫌いなトマトジュースだった…
安いので,paslano's papa,5.0,2016年10月31日,毎日コンビニで買っていたんですが、定期便だとお得なので購入しました。独身なんで、一応ですが健康のことは気にしています。
うーん、,papasan,4.0,2013年4月2日,２００はちょっと多すぎました。余らせますね。次は間違えずに購入したい。
野菜嫌いでもＯＫ,際中正一,4.0,2013年5月10日,カゴメと遜色なし。価格がもう少し下がれば良いと思います、カゴメから伊藤園に変わります。
よい商品でした,江崎立男,4.0,2013年5月6日,格安で、送料込みで、大変喜んでいます。また、このサービスを是非お願いします。
領収書をお願いいたします,Amazon カスタマー,5.0,2016年10月9日,満足しております領収書が欲しいのですが、送っていただけませんか？
便利で早い！,mikanlove,4.0,2013年4月18日,自宅まで宅配してくれるので、助かっています。定期便は、価格変動なので今んとこ、必要に応じて利用してます。
栄養満点,かにタマ,5.0,2016年6月30日,野菜不足で体の事を考えて購入に至りました味は甘すぎず野菜本来の旨みが出ていて良かった
野菜不足解消には・・・,腸胃悪オヤジ,4.0,2013年2月11日,単身赴任生活の私には必需品です。他者のものより気に入ってます(農耕な味わいが健康によさそう！)
うまい,VITAMIN X,5.0,2016年9月28日,美味しいよね野菜ジュース、特にこれは飲みやすいし値段も安いので気に入っています。
